playerID,year,stint,tmID,minutes,points,oRebounds,rebounds,assists,dq,PostMinutes,PostBlocks,PostTurnovers,PostPF,PostDQ,playoff,confID,playoff_exit,pos,career_year,efg%,ts%,ppg,rpg,apg,spg,bpg,eff,defensive_prowess,defensive_discipline,prizeCount
deforan01w,10,0,DET,113,10,6,20,10,0,0,0,0,0,0,1,EA,3,1,8,0.2778,0.2778,1.43,2.86,1.43,0.57,0.0,0.9432172623613029,57.14,57.14,0
derevje01w,5,0,CON,140,19,1,9,14,0,1,0,0,0,0,1,EA,0,1,1,0.2179333333333333,0.23560000000000003,0.83,0.39,0.61,0.35,0.0,0.9189794775169323,80.0,40.0,0
derevje01w,6,0,CON,359,24,10,30,40,0,82,0,6,4,0,1,EA,0,1,2,0.5152,0.516887665749312,0.71,0.88,1.18,0.32,0.06,0.8818168346176645,50.0,27.66,0
derevje01w,7,0,PHO,467,96,11,57,68,0,0,0,0,0,0,0,WE,0,1,3,0.721553240427547,0.48864836325237593,3.1,1.84,2.19,0.74,0.23,0.8529017857142858,120.0,71.43,0
derevje01w,8,0,PHO,200,36,5,23,24,0,2,0,0,0,0,1,WE,0,1,4,0.36,0.41328,1.57,1.0,1.04,0.26,0.04,0.9221301830846709,43.75,38.89,0
derevje01w,9,0,PHO,145,14,5,17,27,0,0,0,0,0,0,0,WE,0,1,5,0.4342282885855707,0.4617912900575185,0.82,1.0,1.59,0.12,0.24,0.9502215761213627,60.0,35.29,0
desouer01w,3,0,LAS,41,12,8,14,2,0,3,0,0,0,0,1,WE,0,4,1,0.5356232188390581,0.4487408834457135,1.09,1.27,0.18,0.27,0.0,0.9381187458305537,50.0,21.43,0
desouer01w,8,0,CON,391,136,37,97,14,0,7,0,0,0,0,1,EA,2,4,2,0.42712,0.42751999999999996,4.25,3.03,0.44,0.22,0.91,0.7784393090789287,102.86,65.45,0
desouer01w,9,0,ATL,277,112,39,79,8,2,0,0,0,0,0,0,EA,0,4,3,0.8780560971951402,0.8207340454669954,9.33,6.58,0.67,1.42,1.75,0.8962461019015686,190.0,79.17,0
desouer01w,10,0,ATL,928,402,119,309,38,1,54,2,10,10,0,1,EA,2,4,4,0.528,0.5525,11.82,9.09,1.12,0.94,1.29,0.3883519967275144,108.57,64.96,0
dickeke01w,1,0,MIN,791,142,31,141,59,4,0,0,0,0,0,0,WE,0,2,1,0.3803,0.6038255125911656,4.44,4.41,1.84,1.16,0.06,0.5724548659331268,55.71,36.45,0
dickeke01w,2,0,UTA,6,0,0,1,1,0,0,0,0,0,0,1,WE,2,2,2,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.9819407657115339,0.0,0.0,0
dillata01w,4,0,SAS,168,41,1,15,15,0,0,0,0,0,0,0,WE,0,1,1,0.39171028434007643,0.36593021851985996,1.71,0.62,0.62,0.29,0.17,0.841164637920363,78.57,50.0,0
dillata01w,5,0,SAS,205,37,2,14,19,0,0,0,0,0,0,0,WE,0,1,2,0.2284,0.2265333333333333,1.61,0.61,0.83,0.17,0.04,0.8606202576768345,35.71,27.78,0
dillata01w,6,0,SAS,51,9,1,6,3,0,0,0,0,0,0,0,WE,0,1,3,0.3333333333333333,0.3169877408056042,0.9,0.6,0.3,0.2,0.0,0.9555423829282751,66.67,40.0,0
dixonta01w,1,0,LAS,882,338,34,105,96,0,127,0,8,12,0,1,WE,3,1,1,0.4742,0.7158387229943581,10.9,3.39,3.1,1.29,0.32,0.4177972438842004,83.33,58.14,0
dixonta01w,2,0,LAS,925,340,19,85,114,2,253,2,20,14,0,1,WE,0,1,2,0.4263,0.4192185850052798,11.72,2.93,3.93,0.93,0.07,0.3753431254514809,40.85,55.77,0
dixonta01w,3,0,LAS,958,319,18,92,119,2,147,0,13,15,1,1,WE,0,1,3,0.6328183590820459,0.6343745699738544,10.63,3.07,3.97,0.93,0.17,0.27623749166110734,40.24,44.59,0
dixonta01w,4,0,LAS,1042,412,41,126,89,0,316,2,11,27,0,1,WE,0,1,4,0.639270052341208,0.6135458167330677,13.73,4.2,2.97,1.17,0.33,0.32019806065607587,65.22,54.22,0
dixonta01w,5,0,LAS,913,311,32,110,112,0,100,0,10,12,1,1,WE,2,1,5,0.30113333333333336,0.3374,9.72,3.44,3.5,1.12,0.03,0.4215256912970413,52.11,43.02,0
dixonta01w,6,0,LAS,607,160,24,67,77,0,12,0,1,4,0,1,WE,2,1,6,0.5454666666666667,0.5831873905429071,5.33,2.23,2.57,0.8,0.07,0.6838569452677337,65.0,35.62,0
dixonta01w,7,0,HOU,591,162,19,60,54,1,44,0,4,1,0,1,WE,2,1,7,0.5498579353267488,0.3888595564941922,7.04,2.61,2.35,0.57,0.09,0.6554910714285713,25.86,23.81,0
dixonta01w,8,0,HOU,490,216,12,57,57,0,0,0,0,0,0,0,WE,0,1,8,0.36096,0.3912,12.0,3.17,3.17,1.33,0.33,0.6705417235374406,78.95,71.43,0
dixonta01w,9,0,HOU,634,216,23,76,44,1,0,0,0,0,0,0,WE,0,1,9,0.6107694615269236,0.6176390030128732,9.0,3.17,1.83,1.04,0.12,0.5994278881099205,58.33,44.44,0
dixonta01w,10,0,IND,424,132,10,51,37,0,62,0,5,5,0,1,EA,0,1,10,0.4254,0.4608,4.12,1.59,1.16,0.38,0.09,0.7183617119190061,55.56,33.33,0
donapbe01w,4,0,NYL,2,0,0,0,0,0,0,0,0,0,0,0,EA,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974210852073447,0.0,0.0,0
donapbe01w,5,0,NYL,479,131,30,71,16,0,96,2,5,9,0,1,EA,3,4,2,0.3082,0.3287333333333333,5.04,2.73,0.62,0.42,0.31,0.7405917400824974,90.48,31.67,0
doronsh01w,8,0,NYL,35,10,0,3,0,0,2,0,0,0,0,1,EA,2,1,1,0.32727999999999996,0.33672,1.43,0.43,0.0,0.43,0.0,0.9795029886572223,300.0,150.0,0
dossaci01w,1,0,ORL,820,228,35,124,38,2,82,7,5,9,0,1,EA,2,3,1,0.42340000000000005,0.6349250034402092,7.12,3.88,1.19,0.5,1.97,0.49967952141865185,146.3,71.17,0
dossaci01w,2,0,ORL,65,19,1,6,2,0,0,0,0,0,0,0,EA,0,3,2,0.36840000000000006,0.386307638155579,1.9,0.6,0.2,0.3,0.5,0.9506380929448591,114.29,44.44,0
dossaci01w,3,0,ORL,260,88,15,35,10,0,0,0,0,0,0,0,EA,0,3,3,0.735863206839658,0.826751066464841,3.38,1.35,0.38,0.15,0.5,0.855263509006004,85.0,35.42,0
douglka01w,2,0,ORL,439,154,16,51,39,0,0,0,0,0,0,0,EA,0,5,1,0.4255,0.4190425906370996,7.0,2.32,1.77,1.68,0.32,0.6679267999036841,100.0,129.41,0
douglka01w,3,0,ORL,830,271,41,135,53,1,0,0,0,0,0,0,EA,0,5,2,0.7792110394480276,0.7952387505160313,8.47,4.22,1.66,1.53,0.41,0.5978385590393596,147.62,93.94,0
douglka01w,4,0,CON,843,336,33,106,56,0,126,1,1,9,0,1,EA,3,5,3,0.7408402885839581,0.667391041893034,12.0,3.79,2.0,1.11,0.39,0.5288064782339591,150.0,110.53,0
douglka01w,5,0,CON,1120,364,33,132,90,0,268,0,16,19,0,1,EA,0,5,4,0.3146666666666667,0.34186666666666665,10.71,3.88,2.65,1.47,0.38,0.36367571421296535,121.15,86.3,0
douglka01w,6,0,CON,998,351,45,130,94,0,278,1,8,17,0,1,EA,0,5,5,0.6226666666666667,0.6559919939954966,10.97,4.06,2.94,1.5,0.12,0.43338767042086546,96.3,91.23,0
douglka01w,7,0,CON,1003,525,38,121,79,0,125,1,11,1,0,1,EA,3,5,6,0.7216885401163579,0.5095916930658219,16.41,3.78,2.47,1.94,0.12,0.3453571428571429,90.41,137.5,1
douglka01w,8,0,CON,1133,577,49,158,125,0,114,0,15,7,0,1,EA,2,5,7,0.39832,0.42928,16.97,4.65,3.68,1.91,0.29,0.12105238386595754,78.95,111.94,0
douglka01w,9,0,IND,1134,516,41,135,106,0,93,2,10,7,0,1,EA,2,5,8,0.6500674966251688,0.6748835935360176,15.64,4.09,3.21,1.61,0.33,0.07824333513095266,64.0,118.52,0
douglka01w,10,0,IND,1003,547,24,120,85,0,361,6,19,14,0,1,EA,0,5,9,0.4815,0.5335,17.65,3.87,2.74,1.81,0.23,0.11745155187400931,84.0,140.0,0
duffyme01w,7,0,MIN,387,105,10,29,36,0,0,0,0,0,0,0,WE,0,1,1,0.573535380868624,0.42317845828933476,3.39,0.94,1.16,0.29,0.0,0.7963839285714285,37.5,24.32,0
duffyme01w,8,0,MIN,48,7,2,5,7,0,0,0,0,0,0,0,WE,0,1,2,0.13336,0.26024,1.4,1.0,1.4,0.2,0.0,0.9764672659669601,25.0,14.29,0
duffyme01w,9,0,NYL,45,11,0,2,3,0,0,0,0,0,0,1,EA,3,1,3,0.6250187490625468,0.8718159408381265,1.83,0.33,0.5,0.0,0.0,0.9851344697413773,0.0,0.0,0
dupreca01w,7,0,CHI,1032,467,55,188,60,0,0,0,0,0,0,0,EA,0,2,1,0.6183195778649709,0.44605772615276307,13.74,5.53,1.76,1.26,0.74,0.35944196428571423,113.33,94.44,0
dupreca01w,8,0,CHI,1078,544,79,254,46,1,0,0,0,0,0,0,EA,0,2,2,0.35672000000000004,0.40192,16.48,7.7,1.39,0.88,1.24,0.17091824728196922,86.42,85.37,0
dupreca01w,9,0,CHI,1119,555,77,270,78,0,0,0,0,0,0,0,EA,0,2,3,0.6872656367181641,0.7132292522596549,16.32,7.94,2.29,1.06,1.32,0.16745996389129877,82.65,103.85,0
dupreca01w,10,0,CHI,1186,534,76,268,75,0,0,0,0,0,0,0,EA,0,2,4,0.45380000000000004,0.5008,15.71,7.88,2.21,1.03,1.21,0.07588075880758795,93.83,140.74,0
edwarmi01w,1,1,CLE,17,8,0,2,1,0,0,0,0,0,0,1,EA,3,1,1,0.4,0.5504334663547543,2.67,0.67,0.33,0.0,0.0,0.9750827903001816,0.0,0.0,0
edwarmi01w,1,2,SEA,455,131,7,34,40,0,0,0,0,0,0,0,WE,0,1,2,0.3776,0.5690105958442273,6.55,1.7,2.0,0.7,0.25,0.6426663817968166,50.0,65.52,0
edwarmi01w,2,0,SEA,13,4,0,2,4,0,0,0,0,0,0,0,WE,0,1,3,0.3333,0.45362548398451247,1.33,0.67,1.33,0.33,0.0,0.9871418251866122,33.33,50.0,0
edwarsi01w,1,0,SEA,645,216,38,107,22,0,0,0,0,0,0,0,WE,0,3,1,0.456,0.6841887986789597,7.45,3.69,0.76,0.55,0.34,0.5614517679735072,57.78,45.61,0
edwarsi01w,2,0,SEA,810,237,67,157,26,0,0,0,0,0,0,0,WE,0,3,2,0.4789,0.4603132699753608,7.41,4.91,0.81,0.75,0.62,0.6303876715627258,118.92,81.48,0
edwarsi01w,3,0,SEA,694,223,46,141,19,0,31,0,2,4,0,1,WE,2,3,3,0.8021598920053996,0.8070730700426586,6.97,4.41,0.59,0.66,0.38,0.6611340893929286,75.0,50.0,0
edwarsi01w,4,0,SEA,577,157,54,133,16,0,0,0,0,0,0,0,WE,0,3,4,0.6439383222520867,0.597368103344199,4.62,3.91,0.47,0.29,0.26,0.699685372395296,61.29,34.55,0
edwarsi01w,5,0,SEA,257,48,25,56,5,0,54,1,2,5,0,1,WE,0,3,5,0.2424,0.25253333333333333,2.09,2.43,0.22,0.35,0.13,0.8503335540051944,84.62,44.0,0
edwarsi01w,6,0,SEA,201,55,9,31,3,0,5,0,0,0,0,1,WE,2,3,6,0.7805333333333333,0.7433074806104579,1.96,1.11,0.11,0.14,0.07,0.9392165579924916,150.0,46.15,0
edwarte01w,4,0,MIN,854,181,24,105,148,0,83,1,8,6,0,1,WE,2,5,1,0.631489602489744,0.5886756006277919,5.32,3.09,4.35,1.21,0.32,0.5030173303074066,56.52,86.67,0
edwarte01w,5,0,MIN,697,194,29,90,79,0,43,1,4,5,0,1,WE,2,5,2,0.28833333333333333,0.30333333333333334,5.71,2.65,2.32,1.38,0.24,0.4380506187299486,59.14,148.65,1
edwarto01w,1,0,PHO,926,338,19,76,58,2,61,0,2,8,0,1,WE,2,1,1,0.4346,0.6790972891151782,10.56,2.38,1.81,1.12,0.28,0.3113716483281701,71.43,56.25,0
edwarto01w,2,2,CHA,372,100,11,43,30,0,119,0,11,8,0,1,EA,0,1,2,0.365,0.3783878915874692,4.55,1.95,1.36,0.64,0.27,0.732169516012521,50.0,40.82,0
edwarto01w,2,1,PHO,208,94,5,19,18,1,0,0,0,0,0,0,WE,0,1,3,0.4014,0.4511615628299895,9.4,1.9,1.8,0.5,0.1,0.8379484709848303,27.27,20.0,0
edwarto01w,3,0,CHA,303,112,11,41,24,0,19,0,1,2,0,1,EA,2,1,4,0.5984700764961751,0.6462088895004816,3.86,1.41,0.83,0.55,0.07,0.7617611741160775,105.88,64.29,0
elysh01w,6,0,SAS,528,139,11,62,27,0,0,0,0,0,0,0,WE,0,2,1,0.5505333333333333,0.5828121090818115,4.48,2.0,0.87,0.23,0.13,0.7078393598103142,33.33,26.19,0
elysh01w,7,0,SAS,136,41,5,31,10,0,0,0,0,0,0,0,WE,0,2,2,0.39981058043566503,0.3254135867652235,3.42,2.58,0.83,0.17,0.0,0.8861607142857143,15.38,11.76,0
elysh01w,8,0,SEA,282,65,10,39,11,0,0,0,0,0,0,1,WE,2,2,3,0.29031999999999997,0.34376,2.24,1.34,0.38,0.28,0.03,0.8359062455876125,47.37,32.14,0
elysh01w,9,0,SEA,389,113,30,90,16,0,2,0,0,2,0,1,WE,2,2,4,0.639118044097795,0.6162695152013148,3.32,2.65,0.47,0.35,0.15,0.7677319515111726,58.62,30.36,0
elysh01w,10,0,CHI,497,232,22,88,20,0,0,0,0,0,0,0,EA,0,2,5,0.47509999999999997,0.5192,6.82,2.59,0.59,0.35,0.24,0.588612772920182,55.56,36.36,0
enissh01w,1,0,CHA,323,139,21,45,10,0,0,0,0,0,0,0,EA,0,4,1,0.4471,0.7334525939177101,11.58,3.75,0.83,0.83,0.08,0.7892052131182565,68.75,36.67,0
enissh01w,2,0,CHA,623,191,48,113,14,0,101,1,7,16,0,1,EA,0,4,2,0.462,0.4524815205913411,5.97,3.53,0.44,0.31,0.16,0.6638815314230677,41.67,25.0,0
enissh01w,3,0,CHA,59,19,6,9,3,0,3,0,0,0,0,1,EA,2,4,3,0.4166791660416979,0.5952937938626668,4.75,2.25,0.75,0.25,0.5,0.9773182121414277,300.0,75.0,0
enissh01w,4,0,CHA,613,252,62,125,16,0,58,2,6,9,1,1,EA,2,4,4,0.7148111472626963,0.68562115175661,8.69,4.31,0.55,1.0,0.07,0.6173406230658139,75.61,49.21,0
erbsu01w,1,0,CHA,275,92,26,63,10,0,0,0,0,0,0,0,EA,0,3,1,0.4384,0.6885922664097976,3.17,2.17,0.34,0.28,0.21,0.8135081722038244,82.35,20.59,0
erbsu01w,2,0,CHA,148,54,8,35,4,0,15,0,3,3,0,1,EA,0,3,2,0.4286,0.4636571629707849,3.0,1.94,0.22,0.06,0.28,0.9145196243679268,60.0,26.09,0
erbsu01w,3,0,CHA,342,88,20,71,10,2,17,1,0,3,0,1,EA,2,3,3,0.8467076646167692,0.8293656254300261,2.84,2.29,0.32,0.42,0.35,0.824469646430954,68.57,34.29,0
ervinla01w,10,0,CON,56,16,4,13,0,0,0,0,0,0,0,0,EA,0,2,1,0.4706,0.4474,2.0,1.62,0.0,0.12,0.0,0.9545942629237614,50.0,20.0,0
fallotr01w,2,0,PHO,841,322,35,77,33,0,0,0,0,0,0,0,WE,0,5,1,0.5193,0.4926082365364308,10.39,2.48,1.06,1.13,0.39,0.5676619311341199,100.0,109.3,0
farriba01w,1,0,DET,130,45,16,32,2,0,0,0,0,0,0,0,EA,0,4,1,0.5,0.739232145314435,3.21,2.29,0.14,0.43,0.07,0.8988890075846597,50.0,23.33,0
farriba01w,2,0,DET,559,129,41,109,16,1,0,0,0,0,0,0,EA,0,4,2,0.4694,0.4595212953185498,4.16,3.52,0.52,0.23,0.16,0.7630387671562725,40.0,17.65,0
farriba01w,3,0,DET,564,143,29,94,16,0,0,0,0,0,0,0,EA,0,4,3,0.6281685915704215,0.6840511903123709,4.47,2.94,0.5,0.38,0.28,0.6893128752501667,55.26,33.87,0
farriba01w,4,0,DET,522,127,29,82,23,0,133,0,10,14,0,1,EA,0,4,4,0.6143726128165229,0.6049740432210552,3.74,2.41,0.68,0.29,0.12,0.709201567980194,34.15,22.58,0
farriba01w,5,0,DET,422,118,28,61,7,0,78,0,5,5,0,1,EA,2,4,5,0.3416666666666667,0.37906666666666666,4.54,2.35,0.27,0.31,0.08,0.7951571013902328,38.46,21.74,0
farriba01w,6,0,DET,444,83,31,84,19,0,12,0,0,0,0,1,EA,2,4,6,0.45666666666666667,0.5365273955466601,2.44,2.47,0.56,0.24,0.03,0.7326121319897254,20.93,16.36,0
farriba01w,7,0,NYL,944,261,56,178,51,1,0,0,0,0,0,0,EA,0,4,7,0.581653362197267,0.43479408658922913,7.68,5.24,1.5,0.62,0.15,0.5428348214285714,40.0,24.76,0
farriba01w,8,0,NYL,237,53,16,43,13,0,12,0,2,3,0,1,EA,2,4,8,0.27584,0.32592000000000004,1.89,1.54,0.46,0.21,0.04,0.8638396008848308,36.84,21.88,0
farriba01w,9,0,PHO,553,118,38,130,8,0,0,0,0,0,0,0,WE,0,4,9,0.7096145192740363,0.7219939742536292,3.47,3.82,0.24,0.59,0.12,0.791882576379282,68.57,27.59,0
farriba01w,10,0,DET,110,17,3,18,5,0,0,0,0,0,0,1,EA,3,4,10,0.22219999999999998,0.5299,1.31,1.38,0.38,0.38,0.0,0.9385130643759267,55.56,29.41,0
feastal01w,1,0,LAS,469,202,36,85,33,0,44,1,5,11,0,1,WE,3,2,1,0.4251,0.6996009357368929,6.31,2.66,1.03,0.72,0.06,0.6094968486272834,71.43,53.19,0
feastal01w,2,0,CHA,1007,365,55,153,46,1,248,4,9,18,0,1,EA,0,2,2,0.4568,0.44156986976416757,11.41,4.78,1.44,0.91,0.31,0.37599325788586563,66.1,45.35,0
feastal01w,3,0,CHA,956,379,37,118,61,0,65,0,4,1,0,1,EA,2,2,3,0.7936103194840257,0.7916609329847255,11.84,3.69,1.91,1.22,0.38,0.42372248165443627,127.5,64.56,0
feastal01w,4,0,CHA,1096,422,37,113,73,0,63,0,0,5,0,1,EA,2,2,4,0.6661479700099024,0.6177713388868767,12.41,3.32,2.15,1.53,0.26,0.22289560552919332,84.72,81.33,0
feastal01w,5,0,CHA,1052,388,22,84,60,0,0,0,0,0,0,0,EA,0,2,5,0.31026666666666664,0.3476,11.76,2.55,1.82,0.82,0.18,0.31794571472220806,48.53,54.1,0
feastal01w,6,0,CHA,666,192,9,37,51,0,0,0,0,0,0,0,EA,0,2,6,0.6542666666666667,0.6702526895171379,9.14,1.76,2.43,0.67,0.1,0.6717545939537641,42.11,30.77,0
feastal01w,7,0,CHA,309,55,3,20,21,0,0,0,0,0,0,0,EA,0,2,7,0.45095386280611555,0.29558254135867656,1.72,0.62,0.66,0.41,0.06,0.83140625,107.14,75.0,0
feastal01w,9,0,IND,301,85,9,23,26,0,8,0,1,0,0,1,EA,2,2,8,0.6994150292485376,0.6476307860860039,2.58,0.7,0.79,0.15,0.09,0.8389411240591808,57.14,34.78,0
feifesu01w,6,0,SAC,24,7,0,1,3,0,0,0,0,0,0,1,WE,0,1,1,0.3333333333333333,0.5641731298473855,1.4,0.2,0.6,0.0,0.0,0.9832049002173483,0.0,0.0,0
ferdima01w,2,0,UTA,864,366,23,86,79,1,69,0,2,4,0,1,WE,2,1,1,0.5121,0.4740408306934178,11.44,2.69,2.47,1.25,0.12,0.42203226583192877,69.84,62.86,0
ferdima01w,3,0,UTA,1065,489,19,107,91,0,186,0,20,16,0,1,WE,2,1,2,0.7216139193040347,0.7539562405394248,15.28,3.34,2.84,1.59,0.22,0.19218145430286854,65.17,67.44,0
ferdima01w,4,0,SAS,1116,470,28,127,90,0,0,0,0,0,0,0,WE,0,1,3,0.5415193096619041,0.5884341422190028,13.82,3.74,2.65,1.71,0.18,0.08216422529399632,75.29,73.56,0
ferdima01w,5,0,SAS,509,199,18,54,29,0,0,0,0,0,0,0,WE,0,1,4,0.2962666666666667,0.3488,11.71,3.18,1.71,1.88,0.12,0.6807047919743342,97.14,100.0,0
ferdima01w,6,0,SAS,999,388,40,116,68,0,0,0,0,0,0,0,WE,0,1,5,0.5287999999999999,0.5820615461596197,12.52,3.74,2.19,1.48,0.16,0.23950306263584278,72.86,68.92,0
ferdima01w,8,0,SAS,481,164,33,81,28,0,71,0,6,7,0,1,WE,3,1,6,0.30119999999999997,0.34968,4.82,2.38,0.82,0.56,0.09,0.6627053231044383,59.46,40.0,0
ferdima01w,9,0,LAS,680,276,30,85,43,0,111,0,8,8,0,1,WE,3,1,7,0.5914204289785511,0.6596822788277185,8.36,2.58,1.3,0.76,0.12,0.5477502403338883,70.73,40.85,0
ferdima01w,10,0,LAS,339,151,17,41,24,1,14,0,0,2,0,1,WE,3,1,8,0.44439999999999996,0.4991,5.39,1.46,0.86,0.54,0.07,0.7310937260315999,77.27,38.64,0
fernama01w,8,0,LAS,891,297,12,72,101,0,0,0,0,0,0,0,WE,0,1,1,0.32056,0.36992,8.74,2.12,2.97,1.06,0.41,0.36532216312891236,55.56,161.29,0
ferrama01w,1,0,NYL,154,50,4,17,4,0,12,0,0,4,0,1,EA,0,2,1,0.4623,0.638502820971515,2.17,0.74,0.17,0.0,0.09,0.8882865078517252,18.18,5.88,0
figgsuk01w,1,0,LAS,803,215,14,55,127,0,106,0,11,10,0,1,WE,3,1,1,0.5261,0.8146415302050365,6.72,1.72,3.97,0.66,0.09,0.6505715201367375,55.81,45.28,0
figgsuk01w,2,0,LAS,930,257,14,100,126,0,239,4,6,14,0,1,WE,0,1,2,0.5754,0.5469904963041182,8.03,3.12,3.94,1.34,0.12,0.6208764748374669,85.45,111.9,0
figgsuk01w,3,0,POR,866,264,13,80,104,0,0,0,0,0,0,0,WE,0,1,3,0.6598170091495426,0.6943718178065227,8.52,2.58,3.35,0.81,0.06,0.4991861240827218,61.36,54.0,0
figgsuk01w,4,0,HOU,952,149,11,81,82,0,81,0,3,4,0,1,WE,2,1,4,0.7415476022068186,0.6728238560907883,4.38,2.38,2.41,0.76,0.03,0.6775324943263875,45.76,81.82,0
firsool01w,1,0,NYL,19,12,0,4,1,0,6,0,0,1,0,1,EA,0,3,1,0.4,0.6767579468831705,1.33,0.44,0.11,0.0,0.11,0.9732667450058755,50.0,12.5,0
floremi01w,1,0,MIA,474,112,6,23,49,0,0,0,0,0,0,0,EA,0,1,1,0.3839,0.5906151093986515,3.5,0.72,1.53,0.72,0.09,0.6302745433180216,54.17,72.22,0
flukety01w,7,0,CHA,324,76,26,66,9,0,0,0,0,0,0,0,EA,0,3,1,0.4560952509809228,0.3388771559310102,2.45,2.13,0.29,0.06,0.45,0.8155803571428571,76.19,33.33,0
flukety01w,8,2,LAS,114,39,9,19,3,0,0,0,0,0,0,0,WE,0,3,2,0.31816,0.33136,3.25,1.58,0.25,0.25,0.58,0.9174236362780629,111.11,76.92,0
flukety01w,8,1,SEA,31,1,2,7,0,0,0,0,0,0,0,1,WE,2,3,3,0.0,0.0368,0.11,0.78,0.0,0.0,0.11,0.9647008989504401,33.33,25.0,0
flukety01w,9,0,CHI,231,70,11,34,10,0,0,0,0,0,0,0,EA,0,3,4,0.5884205789710514,0.6306491372226787,2.69,1.31,0.38,0.23,0.31,0.861473891533213,77.78,35.0,0
folklkr01w,1,0,MIN,845,242,38,154,67,1,0,0,0,0,0,0,WE,0,2,1,0.4607,0.7165267648273015,7.56,4.81,2.09,0.72,0.69,0.5456414912936652,90.0,56.25,0
folklkr01w,2,0,POR,862,180,49,245,45,0,0,0,0,0,0,0,WE,0,2,2,0.4428,0.4313621964097149,5.62,7.66,1.41,0.62,1.06,0.6902720924632796,138.46,96.43,0
folklkr01w,3,0,POR,602,155,41,148,32,0,0,0,0,0,0,0,WE,0,2,3,0.7381130943452827,0.7542314572726022,4.84,4.62,1.0,0.56,0.53,0.7559706470980654,109.38,62.5,0
fordch01w,4,0,DET,956,344,99,334,27,1,232,6,10,30,0,1,EA,0,2,1,0.6706747771962088,0.6355185319328746,10.75,10.44,0.84,1.0,0.97,0.3836393645553951,79.75,57.8,1
fordch01w,5,0,DET,912,329,104,297,34,3,111,7,8,3,0,1,EA,2,2,2,0.2740666666666667,0.3076,10.61,9.58,1.1,1.32,0.81,0.3135916891582216,122.22,55.93,0
fordch01w,6,0,DET,932,313,113,322,26,6,49,2,3,11,1,1,EA,2,2,3,0.5734666666666667,0.5674255691768827,9.48,9.76,0.79,1.0,1.39,0.2971250740960285,114.49,55.24,0
fordch01w,7,0,DET,920,443,130,363,45,0,287,7,19,40,0,1,EA,0,2,4,0.6743336490326073,0.48416050686378037,13.84,11.34,1.41,1.19,0.78,0.4208928571428571,108.62,55.26,0
fordch01w,8,0,DET,460,195,48,168,22,0,228,3,14,32,0,1,EA,0,2,5,0.3972,0.43448000000000003,13.0,11.2,1.47,1.87,0.73,0.7229491222290205,92.86,72.22,1
fordch01w,9,0,DET,637,243,74,208,22,0,0,0,0,0,0,1,EA,0,2,6,0.7216139193040347,0.7048753766091482,10.12,8.67,0.92,1.0,0.38,0.6508476165912449,143.48,47.14,0
fordch01w,10,0,DET,755,249,71,215,25,1,148,1,18,23,0,1,EA,3,2,7,0.42729999999999996,0.4594,8.59,7.41,0.86,0.97,0.45,0.4523188628112696,83.67,39.05,0
fordki01w,1,0,MIA,424,104,32,62,21,1,0,0,0,0,0,0,EA,0,5,1,0.3102,0.527177652401266,3.71,2.21,0.75,1.14,0.04,0.6711088558914645,122.22,50.77,0
fordki01w,2,0,MIA,395,71,19,65,21,0,20,0,1,3,0,1,EA,2,5,2,0.3312,0.3320133755719817,2.37,2.17,0.7,0.57,0.17,0.7976884180110764,122.22,51.16,0
fordst01w,2,0,NYL,3,2,0,1,0,0,0,0,0,0,0,1,EA,3,2,1,1.0,0.8799718409010912,2.0,1.0,0.0,0.0,0.0,0.9975921020948711,0.0,0.0,0
fordst01w,3,0,SAC,12,2,2,2,1,0,0,0,0,0,0,0,WE,0,2,2,0.7499625018749062,0.4777762487959268,0.4,0.4,0.2,0.0,0.0,0.9839893262174784,0.0,0.0,0
fowlesy01w,9,0,CHI,430,178,28,127,5,1,0,0,0,0,0,0,EA,0,3,1,0.7699115044247787,0.7252807450013695,10.47,7.47,0.29,1.12,2.12,0.7525616075406224,148.65,171.88,0
fowlesy01w,10,0,CHI,692,270,52,188,19,1,0,0,0,0,0,0,EA,0,3,2,0.5988,0.6263000000000001,11.25,7.83,0.79,0.88,1.46,0.5748581070716366,73.68,77.78,0
francde01w,1,0,NYL,2,0,0,0,0,0,4,0,0,0,0,1,EA,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893173806217285,0.0,0.0,0
frankaq01w,9,0,SAC,351,53,5,45,59,0,19,0,2,2,0,1,WE,2,1,1,0.47142642867856605,0.47658175842235,1.56,1.32,1.74,0.47,0.03,0.8197378602077423,65.38,38.64,0
frankaq01w,10,0,SEA,20,0,0,2,1,0,0,0,0,0,0,1,WE,2,1,2,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.9705987625913995,100.0,50.0,0
frazeme01w,10,0,SAS,326,145,27,84,15,0,7,0,0,0,0,1,WE,2,2,1,0.4683,0.5064,5.0,2.9,0.52,0.28,0.17,0.7273866134887764,61.9,30.23,0
fresest01w,1,0,UTA,222,62,4,18,17,0,0,0,0,0,0,0,WE,0,1,1,0.4833,0.9306453832393009,2.95,0.86,0.81,0.19,0.0,0.9060196560196561,28.57,28.57,0
